//mob_db.txt＠Auriga 2015/12/28 03:42:52 (JST) http://www25.atpages.jp/honeyberry/
//ID,Name,JName,LV,HP,SP,EXP,JEXP,Range1,ATK,MATK,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per
1511,AMON_RA,アモンラー,88,3214138,0,329946,150384,3,3006,1052,213,123,86,89,120,131,101,92,14,12,2,7,62,180,170,854,2016,480,5053,150,2615,50,7211,7760,985,3880,616,400,1552,10,607,3000,512,0,512,0,4236,1,164973,10000,617,5500,12590,500,732,5500
1512,HYEGUN,ヒェグン,66,8555,0,1260,1672,1,387,48,8,43,69,38,40,20,68,20,10,12,1,1,49,5765,180,890,1320,720,7054,3880,609,100,985,10,2406,1,7277,300,15013,10,512,0,512,0,512,0,4328,1,0,0,0,0,0,0,0,0
1513,CIVIL_SERVANT,ミョグェ,72,12334,0,3022,4557,2,576,61,9,56,67,76,40,65,62,30,10,12,1,2,44,5765,200,1257,528,432,7262,4171,7263,2000,606,10,1023,100,693,100,512,0,512,0,512,0,512,0,4202,1,0,0,0,0,0,0,0,0
1514,DANCING_DRAGON,小龍舞,54,7831,0,578,852,2,392,35,8,36,59,76,40,30,61,30,10,12,1,9,44,131,160,600,840,504,7266,4365,7265,3000,7268,800,1036,1000,7038,3000,512,0,512,0,512,0,512,0,4272,1,0,0,0,0,0,0,0,0
1515,GARM_BABY,ハティーベベ,81,22313,0,6120,3321,1,744,61,62,43,69,61,55,61,88,45,10,12,1,2,41,5765,450,879,672,576,7270,1500,7269,2500,7066,4365,749,100,12000,100,512,0,512,0,512,0,512,0,4323,1,0,0,0,0,0,0,0,0
1516,INCREASE_SOIL,土精,51,5730,0,660,883,1,295,30,6,39,67,23,41,49,78,30,10,12,1,0,62,145,445,106,1056,576,7264,4365,7004,2300,997,10,969,2,512,0,512,0,512,0,512,0,512,0,4231,1,0,0,0,0,0,0,0,0
1517,LI_ME_MANG_RYANG,虎人,48,5074,0,812,1259,1,356,41,7,37,61,22,33,35,62,20,10,12,1,6,62,5765,165,1120,576,420,7267,4500,7268,400,1501,10,1523,1,512,0,512,0,512,0,512,0,512,0,4265,1,0,0,0,0,0,0,0,0
1518,BACSOJIN,ペクソジン,97,1353221,0,72891,69112,2,2622,2036,210,178,118,244,98,126,205,102,10,12,2,7,64,1973,160,576,960,480,1020,5500,603,2,617,2,7165,3000,7166,1000,747,500,512,0,2234,1,512,0,4372,0,72891,10000,2638,5500,2639,5500,512,0
1519,CHUNG_E,チュンイー,89,20486,0,4315,7986,2,850,63,9,15,38,65,43,30,90,15,10,12,1,7,44,6017,170,1728,816,1188,7053,4850,740,100,1806,10,518,500,512,0,512,0,512,0,5042,2,512,0,4373,1,0,0,0,0,0,0,0,0
1520,BOILED_RICE,ボイルドライス,15,480,0,126,67,1,24,41,0,0,1,0,0,0,0,0,10,12,1,3,21,129,170,1152,672,672,564,5500,7272,3000,7194,1000,7198,1000,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1521,G_ALICE,アリス,62,8571,0,0,0,1,597,98,93,73,64,64,42,85,100,130,10,12,1,7,60,145,200,520,2304,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1522,G_ANCIENT_MUMMY,エンシェントマミー,94,91590,0,0,0,1,1197,200,93,51,28,19,32,5,83,35,10,12,1,1,49,1941,175,1772,120,384,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1523,G_ANTIQUE_FIRELOCK,銃奇兵,35,3301,0,0,0,10,230,45,72,30,15,35,29,15,120,42,10,12,1,1,49,1157,170,1084,2304,576,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1524,G_BABY_LEOPARD,コウ,32,2590,0,0,0,2,101,52,77,5,20,44,20,4,49,10,10,12,0,2,28,5765,150,318,528,420,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1525,G_BATHORY,バースリー,44,4641,0,0,0,1,231,96,61,89,1,76,24,85,65,15,10,12,1,7,27,1941,100,1504,840,900,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1526,G_BLOOD_BUTTERFLY,パピヨン,55,6927,0,0,0,3,322,67,79,50,1,59,14,55,68,15,10,12,1,4,44,1677,145,472,576,288,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1527,G_C_TOWER_MANAGER,時計塔管理者,73,15943,0,0,0,3,574,70,96,60,1,75,20,64,75,60,10,12,2,0,80,149,200,1072,672,384,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1528,G_CLOCK,クロック,60,9471,0,0,0,1,431,53,91,43,1,70,50,25,90,50,10,12,1,0,42,145,200,1092,792,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1529,G_DARK_SNAKE_LORD,黒蛇王,108,1954993,0,0,0,3,3717,1986,314,185,70,83,62,80,164,88,10,12,2,2,68,1973,200,588,816,420,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1530,G_DRACULA,ドラキュラ,76,820096,0,0,0,3,2190,1812,152,146,1,95,90,87,85,100,10,12,2,6,87,1973,145,1290,1140,576,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1531,G_EVIL_CLOUD_HERMIT,天邪仙人,56,8392,0,0,0,10,373,30,66,46,63,20,18,50,136,11,10,12,2,0,40,1157,190,480,840,432,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1532,G_EXPLOSION,エクスプロージョン,86,129797,0,0,0,1,657,110,112,50,1,61,56,50,66,38,10,12,0,2,63,1669,165,1260,960,336,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1533,G_FUR_SEAL,オットー,73,9811,0,0,0,1,328,40,42,16,5,28,22,15,69,84,10,12,1,2,21,1669,200,1612,622,583,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1534,G_GOBLIN_1,ゴブリン長男,55,6008,0,0,0,1,404,34,56,5,1,53,25,20,38,10,10,12,1,7,24,1941,100,1120,620,240,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1535,G_GOBLIN_2,ゴブリン次男,54,5685,0,0,0,1,354,28,52,5,1,24,24,15,66,10,10,12,1,7,23,1685,150,1320,620,240,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1536,G_GOBLIN_3,ゴブリン三男,53,5886,0,0,0,1,386,33,47,5,1,24,24,15,24,10,10,12,1,7,25,1677,250,1624,624,240,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1537,G_GOBLIN_4,ゴブリン四男,52,6664,0,0,0,1,393,22,70,3,1,23,46,15,36,10,10,12,1,7,22,1677,200,1624,624,240,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1538,G_GOBLIN_5,ゴブリン五男,51,7173,0,0,0,1,352,31,64,5,1,22,22,15,32,10,10,12,1,7,21,1677,300,3074,1874,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1539,G_GOBLIN_LEADER,ゴブリンリーダー,86,117273,0,0,0,1,716,49,72,30,5,55,37,30,69,58,10,12,1,7,24,1941,120,1120,620,240,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1540,G_GOLEM,ゴーレム,20,3686,0,0,0,1,256,25,184,12,1,15,25,0,15,0,10,12,2,0,60,145,300,1608,816,396,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1541,G_GREATEST_GENERAL,天下大将軍,40,3113,0,0,0,3,161,26,114,30,1,20,60,55,82,140,10,12,1,0,43,132,200,1152,1152,384,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1542,G_INCANTATION_SAMURAI,怨霊武士,100,1818652,0,0,0,3,3196,936,296,140,91,85,78,85,150,60,10,12,2,7,67,1973,135,874,1344,576,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1543,G_KAPHA,河童,53,6764,0,0,0,3,275,32,61,38,1,51,49,22,73,45,10,12,1,5,21,5765,165,2012,1728,672,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1544,G_KARAKASA,カラ傘,30,2650,0,0,0,1,112,42,93,29,1,45,12,20,49,60,10,12,1,0,60,129,155,1638,2016,576,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1545,G_KOBOLD_1,コボルド,36,4671,0,0,0,1,132,159,15,10,1,90,36,30,52,20,10,12,1,7,44,1677,150,1028,528,360,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1546,G_KOBOLD_2,コボルド,31,2614,0,0,0,1,131,162,15,10,1,31,31,20,46,20,10,12,1,7,45,1677,200,1528,528,360,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1547,G_KOBOLD_3,コボルド,31,2614,0,0,0,1,93,108,15,10,1,31,31,20,88,20,10,12,1,7,43,1677,300,1228,528,360,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1548,G_KOBOLD_LEADER,コボルドリーダー,86,115696,0,0,0,1,725,96,90,62,5,90,36,30,77,59,10,12,1,7,44,1941,150,1028,528,360,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1549,G_LAVA_GOLEM,ラーヴァゴーレム,110,90849,0,0,0,1,2517,53,825,27,1,57,115,70,76,68,10,12,2,0,83,1669,400,2190,2040,336,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1550,G_LIVE_PEACH_TREE,人面桃樹,50,4446,0,0,0,7,432,72,109,40,72,45,35,39,80,5,10,12,1,3,42,1157,410,400,672,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1551,G_MARSE,マルス,56,5314,0,0,0,1,198,20,38,18,1,31,25,5,52,30,10,12,0,5,41,145,300,1956,756,528,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1552,G_MIYABI_NINGYO,雅人形,43,5400,0,0,0,1,111,66,57,19,1,52,15,10,62,15,10,12,1,6,27,145,250,1938,2112,768,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1553,G_MYST,ミスト,28,1210,0,0,0,1,76,20,61,10,1,38,18,0,53,10,10,12,2,0,25,1941,200,1576,576,384,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1554,G_NIGHTMARE_TERROR,ナイトメアテラー,108,19376,0,0,0,1,765,126,78,37,1,76,55,60,76,54,10,12,2,6,67,5765,165,1216,816,432,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1555,G_PARASITE,フェアリーフ,40,1793,0,0,0,8,384,45,63,30,1,40,30,30,90,50,10,12,1,3,44,132,400,864,864,672,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1556,G_POISON_TOAD,大口蛙,52,5681,0,0,0,3,266,54,80,42,20,34,19,14,66,55,10,12,1,2,45,129,160,1148,1728,864,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1557,G_ROTAR_ZAIRO,ロータージャイロ,75,9136,0,0,0,10,438,40,57,34,1,62,45,26,55,5,10,12,2,0,44,1157,155,2416,2016,432,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1558,G_SAND_MAN,サンドマン,41,3625,0,0,0,1,215,56,126,14,44,34,58,38,60,5,10,12,1,0,62,5765,250,1672,720,288,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1559,G_SCORPION,スコーピオン,34,1950,0,0,0,1,110,7,16,5,1,24,24,5,52,5,10,12,0,4,23,1685,200,1564,864,576,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1560,G_SHINOBI,カブキ忍者,69,12700,0,0,0,2,490,51,49,45,71,85,25,25,100,100,10,12,1,7,67,1941,150,1003,1152,336,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1561,G_SMOKIE,スモーキー,21,790,0,0,0,1,40,11,26,0,1,18,36,25,26,35,10,12,0,2,22,145,200,1576,576,420,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1562,G_SOLDIER_SKELETON,ソルジャースケルトン,29,3920,0,0,0,1,87,14,53,5,1,15,22,5,40,15,10,12,1,1,29,5765,200,2276,576,432,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1563,G_TENGU,酒天狗,65,11940,0,0,0,2,425,83,134,46,90,42,69,45,78,80,10,12,2,6,42,5765,200,1439,1920,672,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1564,G_WICKED_NYMPH,天仙娘々,73,10739,0,0,0,2,845,128,46,45,84,64,12,69,100,80,10,12,1,6,67,1941,200,637,1008,360,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1565,G_WILD_GINSENG,老人参,71,9900,0,0,0,1,695,71,56,62,13,42,36,55,66,30,10,12,0,3,43,145,140,512,756,360,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1566,G_WRAITH_DEAD,デッドリーレイス,135,112168,0,0,0,2,1005,60,88,56,63,99,55,75,115,45,10,12,2,1,89,1941,175,1816,576,240,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1567,G_ANCIENT_WORM,エンシェントワーム,138,116784,0,0,0,1,1168,35,90,41,5,35,56,55,81,72,10,12,2,4,25,1941,165,1792,792,336,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1568,G_ANGELING,エンジェリング,77,65000,0,0,0,1,415,145,72,238,1,50,20,75,68,200,10,12,1,8,86,1973,200,1072,672,672,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1569,G_BLOODY_KNIGHT,ブラッディナイト,138,199603,0,0,0,3,5272,423,122,50,88,75,70,77,125,55,10,12,2,0,87,1941,250,828,528,192,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1570,G_CRAMP,クランプ,56,4046,0,0,0,1,282,48,88,42,1,85,35,5,65,60,10,12,0,2,45,1685,100,1000,500,1000,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1571,G_DEVIACE,デビアス,82,27220,0,0,0,1,660,29,51,16,1,47,62,48,62,25,10,12,1,5,81,145,400,1680,480,384,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1572,G_DROPS,ドロップス,3,102,0,0,0,1,3,1,16,0,1,3,3,0,12,15,10,12,1,3,23,131,400,1372,672,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1573,G_ELDER,エルダー,64,9507,0,0,0,3,126,402,72,41,1,76,68,108,72,86,10,12,2,7,80,1669,165,1552,1152,336,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1574,G_ELDER_WILOW,エルダーウィロー,20,1294,0,0,0,1,50,14,45,0,1,20,25,35,38,30,10,12,1,3,43,1669,200,1372,672,432,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1575,G_FLORA,フローラ,30,1000,0,0,0,5,245,31,99,29,1,26,35,5,43,80,10,12,2,3,22,132,1000,1432,432,576,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1576,G_GHOSTRING,ゴーストリング,77,73300,0,0,0,1,425,162,88,72,40,27,18,45,72,30,10,12,1,6,88,1973,300,1220,1080,648,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1577,G_GOBLIN_ARCHER,ゴブリンアーチャー,40,1239,0,0,0,9,112,24,69,0,10,15,20,15,72,20,10,12,0,7,25,1157,200,1172,672,420,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1578,G_HORONG,ホロン,74,9661,0,0,0,1,424,70,352,35,1,34,10,0,50,0,10,12,0,0,83,1677,400,1888,1152,828,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1579,G_HYDRA,ヒドラ,20,600,0,0,0,7,153,6,20,32,1,14,14,0,40,2,10,12,0,3,41,132,1000,800,432,600,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1580,G_INCUBUS,インキュバス,75,14812,0,0,0,2,756,175,72,46,1,97,95,103,89,87,10,12,1,6,67,1925,165,850,600,336,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1581,G_VOCAL,ボーカル,42,4585,0,0,0,1,132,11,77,26,77,28,26,30,53,40,10,12,1,4,22,1973,200,1080,648,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1582,DEVILING,デビルリング,77,79087,0,8310,8610,1,455,183,67,70,48,50,33,75,77,200,10,12,1,6,87,1973,200,1072,1056,384,1039,3000,912,4850,2255,100,512,5000,7023,1,983,100,694,100,512,0,512,0,4174,1,0,0,0,0,0,0,0,0
1583,TAO_GUNKA,タオグンカ,90,1093000,0,59309,56920,2,3297,1260,404,143,135,175,98,110,239,66,10,12,2,6,60,1973,150,1020,288,144,7300,4850,7067,4850,728,1000,2296,400,504,3000,12738,200,2231,5,512,0,512,0,4302,1,59308,10000,984,6000,617,3000,12590,6000
1584,TAMRUAN,タムラン,82,28210,0,9518,6187,1,727,137,63,30,60,38,40,20,61,20,10,12,2,6,67,1677,140,512,1152,672,7301,4850,7069,3000,1117,40,1155,8,2315,3,12736,1000,512,0,512,0,512,0,4304,1,0,0,0,0,0,0,0,0
1585,MIME_MONKEY,マイムモンキー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,200,1600,600,600,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,512,0,0,0,0,0,0,0,0,0
1586,LEAF_CAT,リーフキャット,61,162054,0,14204,9080,1,753,41,88,16,46,16,12,45,33,29,10,12,0,2,22,131,150,960,864,720,7198,4365,520,300,608,5,1023,1100,568,250,567,500,7298,5335,512,0,512,0,4195,1,0,0,0,0,0,0,0,0
1587,KRABEN,クラベン,50,3270,0,849,1380,1,360,45,108,20,54,33,35,15,62,20,10,12,1,0,88,1669,100,1152,1536,576,912,3500,519,3000,521,1000,2102,1,7299,4850,7286,1000,603,10,512,0,512,0,4295,1,0,0,0,0,0,0,0,0
1588,ORC_XMAS,サンタオーク,24,1680,0,391,240,1,52,63,52,3,1,24,48,25,34,10,10,12,1,7,22,4225,200,1864,864,288,998,210,931,5500,756,40,7175,1600,1352,10,644,15,7174,1600,512,0,512,0,4066,1,0,0,0,0,0,0,0,0
1589,G_MANDRAGORA,マンドラゴラ,10,300,0,0,0,4,81,3,13,2,1,12,24,0,36,15,10,12,1,3,62,132,1000,1768,768,576,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1590,G_GEOGRAPHER,ジオグラファー,60,7633,0,0,0,4,586,82,158,42,1,66,47,60,68,44,10,12,1,3,62,132,2000,1308,1008,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1591,A_LUNATIC,ルナティック,3,260,0,0,0,1,4,1,18,0,1,15,22,5,40,15,10,12,0,2,60,4225,200,1456,456,336,508,2000,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1592,A_MOBSTER,チンピラ,61,6849,0,0,0,1,428,23,87,18,1,50,45,45,73,30,10,12,1,7,20,697,250,1100,560,580,7049,10000,601,2000,1206,3000,713,1000,550,10000,7049,0,7049,0,7049,0,512,0,0,0,0,0,0,0,0,0,0,0
1593,A_ANCIENT_MUMMY,エンシェントマミー,94,91590,0,0,0,1,1197,200,93,51,58,47,42,5,69,26,10,12,1,1,49,4245,175,1772,120,384,508,2000,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1594,G_FREEZER,フリーズタートル,81,13816,0,0,0,2,789,50,957,38,69,41,59,5,67,100,10,12,1,2,41,1941,250,1452,483,528,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1595,G_MARIN,マーリン,15,536,0,0,0,1,13,14,32,8,1,10,10,5,35,15,10,12,1,3,41,129,400,1872,672,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1596,G_TAMRUAN,タムラン,82,28210,0,0,0,1,727,137,63,30,80,62,38,75,72,15,10,12,2,6,67,1677,140,512,1152,672,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1597,G_GARGOYLE,ガーゴイル,58,5386,0,0,0,9,427,89,68,8,15,61,20,20,126,40,10,12,1,6,64,1157,200,1020,720,384,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1598,G_BLAZZER,ブレイザー,83,7073,0,0,0,2,723,94,116,60,1,52,50,39,69,40,10,12,1,6,43,1669,180,1732,1332,540,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1599,G_WHISPER_BOSS,巨大ウィスパー,64,19320,0,0,0,1,129,59,94,45,1,51,14,0,60,0,10,12,0,6,48,1941,250,2536,1536,672,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1600,G_HEATER,ヒートタートル,91,17632,0,0,0,2,725,79,1067,50,69,47,25,5,71,100,10,12,1,2,43,1941,250,1452,483,528,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1601,G_PERMETER,パーメットタートル,61,6582,0,0,0,2,619,56,832,50,69,59,60,5,69,100,10,12,1,2,40,1937,250,1100,483,528,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1602,G_SOLIDER,ソリッドタートル,71,19356,0,0,0,2,725,40,918,58,69,35,85,5,74,100,10,12,1,2,42,1937,250,1452,483,528,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1603,G_BIGFOOT,ビッグフット,25,1387,0,0,0,1,75,12,55,7,18,25,55,15,20,25,10,12,2,2,22,145,300,1260,192,192,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1604,G_GIANT_HONET,ジャイアントホーネット,135,118740,0,0,0,1,1057,53,80,43,70,38,32,10,71,64,10,12,0,4,24,1941,155,1292,792,340,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1605,G_DARK_ILLUSION,ダークイリュージョン,92,103631,0,0,0,2,1248,60,145,60,82,100,40,100,97,40,10,12,2,6,89,1973,145,1024,768,480,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1606,G_GARM_BABY,ハティーベベ,81,22313,0,0,0,1,744,61,62,43,69,30,56,55,85,30,10,12,1,2,41,5765,450,879,672,576,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1607,G_GOBLINE_XMAS,クリスマスゴブリン,25,1176,0,0,0,1,67,22,16,5,1,53,25,20,38,45,10,12,1,7,24,1973,100,1120,620,240,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1608,G_THIEF_BUG__,雄盗蟲,44,4999,0,0,0,1,93,21,40,20,17,29,16,5,36,0,10,12,1,4,27,1677,300,988,288,768,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1609,G_DANCING_DRAGON,小龍舞,54,7831,0,578,852,2,392,35,8,36,55,62,55,25,72,22,10,12,1,9,44,131,160,600,840,504,570,500,571,50,572,20,515,10000,12018,5000,512,0,512,0,668,100,512,0,0,0,0,0,0,0,0,0,0,0
1610,A_MUNAK,ムナック,60,4922,0,0,0,1,121,30,77,15,1,15,20,5,120,15,10,12,1,1,29,5765,100,2468,768,288,508,2000,512,0,512,0,512,0,512,0,512,0,12017,100,12016,100,512,0,0,0,0,0,0,0,0,0,0,0
1611,A_BON_GUN,ボンゴン,62,6034,0,0,0,1,132,29,88,5,45,15,36,10,48,15,10,12,1,1,29,1685,200,1720,500,420,508,2000,512,0,512,0,512,0,512,0,512,0,12017,100,12016,100,512,0,0,0,0,0,0,0,0,0,0,0
1612,A_HYEGUN,ヒェグン,66,8555,0,0,0,1,387,48,8,43,60,40,36,10,73,15,10,12,1,1,49,5765,180,890,1320,720,508,2000,512,0,512,0,512,0,512,0,512,0,12017,100,12016,100,512,0,0,0,0,0,0,0,0,0,0,0
